Rank,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,Critic_Score,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales
11919,rime,Adventure,E10,PS4,Grey Box,Tequila Works,7.1,0.09000000000000001,0.02,0.07,0.0,0.02
11929,night-at-the-museum-battle-of-the-smithsonian,Action,E10,X360,Majesco,"Pipeworks Software, Inc.",5.4,0.1,0.07,0.03,0.0,0.01
11930,bodycount,Shooter,M,X360,Codemasters,Guildford Studio,4.8,0.1,0.07,0.03,0.0,0.01
11933,breakout,Puzzle,E,PS,Hasbro Interactive,Supersonic Software,4.9,0.1,0.06,0.04,0.0,0.01
11939,death-jr-root-of-evil,Platform,T,Wii,Eidos Interactive,Backbone Entertainment,7.3,0.1,0.1,0.0,0.0,0.01
11943," dood""",Platform,T,PSP,NIS America,Nippon Ichi Software,6.3,0.09,0.06,0.0,0.03,0.01
11957,avatar-the-last-airbender,Adventure,E10,PSP,THQ,AWE Games,6.0,0.1,0.1,0.0,0.0,0.01
11959,dawn-of-discovery,Simulation,E,DS,Ubisoft,Sunflowers Interactive,7.9,0.1,0.07,0.03,0.0,0.01
11960,nba-2k18,Sports,E10,X360,2K Sports,Visual Concepts,7.0,0.09,0.09,0.0,0.0,0.01
11961,panzer-dragoon-saga,Role-Playing,T,SAT,Sega,Team Andromeda,9.1,0.11,0.0,0.0,0.11,0.0
11967,the-scorpion-king-rise-of-the-akkadian,Action,T,GC,Universal Interactive,Point of View,5.2,0.1,0.08,0.02,0.0,0.0
11980,prinny-can-i-really-be-the-hero,Platform,T,PSP,NIS America,Nippon Ichi Software,7.2,0.1,0.04,0.01,0.05,0.01
11981,pimp-my-ride,Racing,T,X360,Activision,Eutechnyx,3.8,0.11,0.1,0.01,0.0,0.01
11982,pokemon-rumble-world,Action,E10,3DS,Nintendo,Ambrella,7.0,0.11,0.0,0.02,0.09,0.0
11987,patapon-2,Platform,E,PSP,Sony Computer Entertainment,Pyramid/JAPAN Studio,8.2,0.09,0.0,0.03,0.06,0.01
11991,ty-the-tasmanian-tiger-2-bush-rescue,Platform,E,XB,Electronic Arts,Krome Studios,6.9,0.1,0.08,0.02,0.0,0.0
11993,blazblue-continuum-shift-ii,Fighting,T,3DS,Aksys Games,Arc System Works,6.0,0.11000000000000001,0.05,0.02,0.04,0.01
11994,the-polar-express,Adventure,E,GC,THQ,Blue Tongue,3.3,0.1,0.08,0.02,0.0,0.0
12002,sonic-generations,Platform,E,PC,Sega,Sega,8.3,0.09000000000000001,0.02,0.07,0.0,0.02
12003,burnout-paradise-remastered,Racing,E10,XOne,Electronic Arts,Stellar Entertainment,8.0,0.1,0.06,0.04,0.0,0.01
12004,frogger-helmet-chaos,Platform,E,PSP,Konami,Konami Computer Entertainment Hawaii,7.0,0.1,0.1,0.0,0.0,0.01
12020,astro-boy-the-video-game,Action,E10,Wii,D3 Publisher,High Voltage Software,5.3,0.1,0.1,0.0,0.0,0.01
12024,starsky-amp-hutch,Racing,T,GC,BAM! Entertainment,Minds-Eye Productions,6.0,0.1,0.08,0.02,0.0,0.0
12030,arcade-party-pak,Misc,T,PS,Midway Games,Digital Eclipse,7.6,0.1,0.06,0.04,0.0,0.01
12032,planet-51,Action,E,X360,Sega,Pyro Studios,5.7,0.1,0.07,0.03,0.0,0.01
12047,railroad-tycoon-ii,Strategy,E,PS,Take-Two Interactive,Take-Two Interactive,6.6,0.1,0.06,0.04,0.0,0.01
12056,the-bigs,Sports,E,PSP,2K Sports,Blue Castle Games,7.6,0.1,0.1,0.0,0.0,0.01
12060,rengoku-the-tower-of-purgatory,Action,M,PSP,Konami,Neverland,4.7,0.1,0.1,0.0,0.0,0.01
12065,dynasty-warriors-advance,Action,E10,GBA,Nintendo,Koei,5.2,0.11,0.08,0.03,0.0,0.0
12092,fifa-world-cup-germany-2006,Sports,E,PSP,EA Sports,EA Canada,6.5,0.1,0.1,0.0,0.0,0.01
12096,rogue-warrior,Shooter,M,X360,Bethesda Softworks,Rebellion Developments,3.0,0.09999999999999999,0.09,0.01,0.0,0.01
12100," my love""",Role-Playing,T,Wii,NIS America,RED Entertainment,7.4,0.09,0.05,0.04,0.0,0.01
12105,rome-total-war,Strategy,T,PC,Activision,The Creative Assembly,9.0,0.09,0.0,0.09,0.0,0.01
12111,carnage-heart,Strategy,E,PS,Sony Computer Entertainment,ArtDink,7.1,0.11,0.01,0.01,0.09,0.01
12112,"london 1969""",Adventure,M,PS,Rockstar Games,DMA Design,6.7,0.1,0.06,0.04,0.0,0.01
12130,pro-evolution-soccer-2014,Sports,E,PC,Konami Digital Entertainment,Konami,8.3,0.1,0.0,0.1,0.0,0.01
12133,trauma-center-under-the-knife-2,Simulation,T,DS,Atlus,Atlus Co.,8.2,0.1,0.1,0.0,0.0,0.01
12135,dark-souls-remastered,Role-Playing,M,XOne,Bandai Namco Entertainment,From Software,8.0,0.1,0.07,0.03,0.0,0.01
12157,brunswick-circuit-pro-bowling-2,Sports,E,PS,THQ,Adrenalin Entertainment,7.0,0.1,0.06,0.04,0.0,0.01
12160,the-godfather-mob-wars,Action,M,PSP,Electronic Arts,Page 44,6.2,0.09,0.09,0.0,0.0,0.01
12162,puzzle-chronicles,Puzzle,E10,PSP,Konami,Infinite Interactive,6.5,0.08,0.08,0.0,0.0,0.02
12185,the-first-templar,Adventure,T,X360,Kalypso,Haemimont Games,7.0,0.1,0.06,0.04,0.0,0.01
12186,vexx,Platform,T,XB,Acclaim Entertainment,Acclaim Studios Austin,6.8,0.1,0.08,0.02,0.0,0.0
12188,disneys-chicken-little-ace-in-action,Shooter,E10,Wii,Buena Vista,Avalanche Software,7.6,0.09,0.09,0.0,0.0,0.01
12193,world-series-of-poker-tournament-of-champions-2007-edition,Misc,T,PSP,Activision,Left Field Productions,6.4,0.1,0.1,0.0,0.0,0.01
12197,the-lord-of-the-rings-conquest,Action,T,DS,Electronic Arts,Artificial Mind and Movement,5.9,0.09999999999999999,0.09,0.01,0.0,0.01
12204,banjo-pilot,Racing,E,GBA,THQ,Rare Ltd.,6.2,0.1,0.07,0.03,0.0,0.0
12205,cloudy-with-a-chance-of-meatballs,Adventure,E,PS3,Ubisoft,Ubisoft Shanghai,6.7,0.09999999999999999,0.09,0.01,0.0,0.01
12211,tom-clancys-splinter-cell-conviction,Action,M,PC,Ubisoft,Ubisoft Montreal,8.0,0.08,0.0,0.08,0.0,0.02
12214,tom-clancys-splinter-cell-chaos-theory,Action,M,GC,Ubisoft,Ubisoft Montreal,7.8,0.1,0.08,0.02,0.0,0.0
12220,ju-on-the-grudge,Adventure,M,Wii,Xseed Games,FeelPlus,4.0,0.09,0.07,0.01,0.01,0.01
12233,gretzky-nhl,Sports,E,PSP,Sony Computer Entertainment,989 Sports,6.0,0.1,0.1,0.0,0.0,0.01
12238,stardew-valley,Simulation,E10,PS4,505 Games,ConcernedApe,8.8,0.08,0.04,0.04,0.0,0.02
12248,disgaea-infinite,Adventure,T,PSP,NIS America,Nippon Ichi Software,6.8,0.09,0.08,0.0,0.01,0.02
12250,phantom-brave-the-hermuda-triangle,Role-Playing,T,PSP,NIS America,Nippon Ichi Software,7.2,0.09,0.06,0.0,0.03,0.01
12258,riviera-the-promised-land,Role-Playing,T,GBA,Atlus,Sting,8.7,0.1,0.07,0.03,0.0,0.0
12259,yu-gi-oh-5ds-wheelie-breakers,Racing,E,Wii,Konami,Konami,7.5,0.09999999999999999,0.09,0.01,0.0,0.01
12274,vandal-hearts-ii,Strategy,M,PS,Konami,Konami,7.2,0.1,0.06,0.04,0.0,0.01
12275,astro-boy-the-video-game,Action,E,DS,D3 Publisher,Art Corporation,4.4,0.09,0.09,0.0,0.0,0.01
12278,marvel-super-hero-squad-the-infinity-gauntlet,Action,E10,3DS,THQ,THQ,4.8,0.1,0.07,0.03,0.0,0.01
12280,the-book-of-unwritten-tales,Adventure,T,PC,DreamCatcher Interactive,KING Art Games,7.9,0.08,0.0,0.08,0.0,0.02
12281,miami-law,Adventure,T,DS,Hudson Entertainment,Gaijinworks,5.5,0.09,0.09,0.0,0.0,0.01
12293,the-king-of-fighters-dream-match-1999,Fighting,T,DC,SNK,SNK Corporation,7.2,0.1,0.0,0.0,0.1,0.0
12294,blitz-the-league-ii,Sports,M,X360,Midway Games,Midway Games,6.6,0.09,0.08,0.01,0.0,0.01
12301,dungeons-amp-dragons-tactics,Strategy,T,PSP,Atari,Kuju Entertainment,5.2,0.09,0.09,0.0,0.0,0.01
12307,agatha-christie-the-abc-murders,Adventure,T,DS,DreamCatcher Interactive,DreamCatcher Interactive,6.0,0.09,0.08,0.01,0.0,0.01
12309,blue-stinger,Adventure,M,DC,Activision,Climax Entertainment,6.7,0.1,0.0,0.0,0.1,0.0
12315,the-elder-scrolls-online-summerset,MMO,M,PS4,Bethesda Softworks,ZeniMax Online Studios,7.5,0.08,0.08,0.0,0.0,0.02
12320,hunter-the-reckoning,Action,M,GC,Interplay,High Voltage Software,7.1,0.1,0.08,0.02,0.0,0.0
12330,baten-kaitos-origins,Role-Playing,T,GC,Nintendo,tri-Crescendo / Monolith Soft,7.5,0.1,0.06,0.02,0.02,0.0
12333,surfs-up,Sports,E10,X360,Ubisoft,Ubisoft Montreal,6.2,0.09,0.09,0.0,0.0,0.01
12343,x-men-the-official-game,Action,T,XB,Activision,"Z-Axis, Ltd.",4.8,0.1,0.08,0.02,0.0,0.0
12351,record-of-agarest-war-zero,Strategy,T,X360,Aksys Games,Compile Heart,6.5,0.09,0.09,0.0,0.0,0.01
12366,x-men-destiny,Action,T,Wii,Activision,Silicon Knights,3.3,0.09000000000000001,0.07,0.02,0.0,0.01
12368,guitar-hero-van-halen,Misc,T,PS2,Activision,Neversoft Entertainment,4.9,0.09,0.05,0.04,0.0,0.01
12380,beach-spikers-virtua-beach-volleyball,Sports,E,GC,Sega,Sega-AM2,7.1,0.1,0.08,0.02,0.0,0.0
12426,bullet-witch,Shooter,M,X360,Atari,Cavia Inc.,6.6,0.1,0.07,0.01,0.02,0.01
12430,aidyn-chronicles-the-first-mage,Role-Playing,T,N64,THQ,H2O Interactive,6.0,0.1,0.08,0.02,0.0,0.0
12439,lode-runner-3-d,Action,E,N64,Infogrames,Big Bang,7.0,0.1,0.08,0.02,0.0,0.0
12448,spider-man-web-of-shadows,Action,E10,DS,Activision,Griptonite Games,7.9,0.09,0.09,0.0,0.0,0.01
12450,disneys-the-jungle-book,Platform,E,GBA,Ubisoft,Visual Impact,5.0,0.1,0.07,0.03,0.0,0.0
12459,marvel-vs-capcom-clash-of-super-heroes,Fighting,T,DC,Capcom,Capcom,8.5,0.1,0.0,0.0,0.1,0.0
12460,nba-ballers-rebound,Sports,E,PSP,Midway Games,Backbone Entertainment,7.3,0.09,0.09,0.0,0.0,0.01
12476,over-the-hedge,Platform,E10,XB,Activision,Edge of Reality,6.6,0.09000000000000001,0.07,0.02,0.0,0.0
12481,nhl-2k6,Sports,E10,X360,2K Sports,Kush Games,7.3,0.09,0.09,0.0,0.0,0.01
12482,thor-god-of-thunder,Action,T,3DS,Sega,WayForward Technologies,6.0,0.09,0.06,0.03,0.0,0.01
12486,dragon-ball-evolution,Fighting,T,PSP,Namco Bandai,Dimps Corporation,3.4,0.09,0.09,0.0,0.0,0.01
12487,college-hoops-2k6,Sports,E,XB,2K Sports,Visual Concepts,8.3,0.09000000000000001,0.07,0.02,0.0,0.0
12489,"000 dawn of war ii - chaos rising""",Strategy,M,PC,THQ,Relic,8.6,0.09,0.08,0.01,0.0,0.01
12492,cubic-ninja,Platform,E,3DS,Ubisoft,AQ Interactive,5.5,0.09,0.05,0.04,0.0,0.01
12498,harry-potter-and-the-deathly-hallows-part-2,Action,E10,PC,Electronic Arts,EA Bright Light,4.3,0.09,0.05,0.04,0.0,0.01
12499,opoona,Role-Playing,E10,Wii,KOEI,ArtePiazza,6.4,0.09,0.08,0.0,0.01,0.01
12509,universal-studios-theme-parks-adventure,Misc,T,GC,Kemco,Kemco,5.1,0.1,0.08,0.02,0.0,0.0
12520,the-bigs-2,Sports,E10,PSP,2K Sports,Blue Castle Games,6.8,0.09,0.09,0.0,0.0,0.01
12548,harvest-moon-frantic-farming,Puzzle,E,DS,Natsume,Natsume,7.0,0.09,0.08,0.01,0.0,0.01
12555,dead-or-alive-5-last-round,Fighting,M,XOne,Tecmo Koei,Team Ninja,7.5,0.09,0.05,0.03,0.01,0.01
12557,blue-dragon-awakened-shadow,Role-Playing,E10,DS,D3 Publisher,Mistwalker Corporation / tri-Crescendo / Bird Studio,5.7,0.09,0.06,0.0,0.03,0.0
12564,cartoon-network-punch-time-explosion,Fighting,E10,3DS,Crave Entertainment,Papaya Studios,5.6,0.09000000000000001,0.07,0.02,0.0,0.01
12565,dead-or-alive-5-plus,Fighting,M,PSV,Tecmo Koei,Team Ninja,8.0,0.09,0.0,0.06,0.03,0.02
12572,shadow-tower,Role-Playing,T,PS,Agetec,From Software,5.7,0.09000000000000001,0.01,0.01,0.07,0.01
12582,ice-age-2-the-meltdown,Platform,E10,XB,Vivendi Games,Eurocom Entertainment Software,6.8,0.09000000000000001,0.07,0.02,0.0,0.0
12588,classic-nes-series-excitebike,Racing,E,GBA,Nintendo,Nintendo,6.4,0.1,0.0,0.0,0.1,0.0
12591,the-legend-of-heroes-trails-in-the-sky,Role-Playing,T,PSP,Xseed Games,Nihon Falcom Corporation,8.1,0.09,0.06,0.0,0.03,0.0
12592,shantae-and-the-pirates-curse,Platform,E10,3DS,WayForward Technologies,WayForward Technologies,7.7,0.09,0.05,0.0,0.04,0.01
12593,heatseeker,Simulation,T,Wii,Codemasters,IR Gurus,5.5,0.08,0.08,0.0,0.0,0.01
12606,ar-tonelico-melody-of-elemia,Role-Playing,T,PS2,Nippon Ichi Software,Gust,7.0,0.1,0.0,0.0,0.1,0.0
12608,nascar,Racing,E,PSP,EA Sports,EA Tiburon,7.2,0.09,0.09,0.0,0.0,0.01
12610,darkest-of-days,Shooter,M,X360,Phantom EFX,8MonkeyLabs,4.6,0.09,0.09,0.0,0.0,0.01
12612,castlevania-double-pack,Platform,T,GBA,Konami,KCET,9.0,0.1,0.07,0.03,0.0,0.0
12614,ballistic-ecks-vs-sever,Shooter,T,GBA,BAM! Entertainment,Crawfish Interactive,7.3,0.1,0.07,0.03,0.0,0.0
12615, trade,Shooter,E,Wii,Majesco,BudCat Creations,8.2,0.09,0.09,0.0,0.0,0.01
12619,steel-battalion,Simulation,T,XB,Capcom,"Capcom Production Studio 4 / Nude Maker Co., Ltd.",7.7,0.09000000000000001,0.05,0.02,0.02,0.0
12633,mindjack,Shooter,M,X360,Square Enix,FeelPlus,4.5,0.09000000000000001,0.07,0.02,0.0,0.01
12662,fear-2-project-origin,Shooter,M,PC,Warner Bros. Interactive,Monolith Productions,8.2,0.09,0.04,0.05,0.0,0.01
12665,rocky,Fighting,T,GC,Ubisoft,Steel Monkeys,7.0,0.09000000000000001,0.07,0.02,0.0,0.0
12684,dungeons,Strategy,M,PC,Kalypso,Kalypso Media,6.5,0.09000000000000001,0.07,0.02,0.0,0.01
12686,the-legend-of-heroes-a-tear-of-vermillion,Role-Playing,T,PSP,Bandai,Microvision,6.9,0.08,0.08,0.0,0.0,0.01
12688,bladestorm-the-hundred-years-war,Action,T,X360,KOEI,Omega Force,6.9,0.09,0.08,0.01,0.0,0.01
12690,arcania-gothic-4,Role-Playing,T,X360,JoWood Productions,Spellbound Entertainment AG,6.2,0.09,0.04,0.04,0.01,0.01
12694,altered-beast-guardian-of-the-realms,Action,T,GBA,THQ,3d6 Games,6.5,0.09000000000000001,0.07,0.02,0.0,0.0
12715,psychonauts,Platform,T,PS2,Majesco,Double Fine Productions,8.6,0.09,0.05,0.04,0.0,0.01
12733,space-invaders-extreme,Shooter,E,PSP,Square Enix,"GULTI co.,ltd.",8.2,0.09,0.06,0.02,0.01,0.01
12734,alien-hominid,Shooter,T,GC,O3 Entertainment,The Behemoth,8.3,0.09000000000000001,0.07,0.02,0.0,0.0
12736,ultimate-mortal-kombat,Fighting,M,DS,Midway Games,Other Ocean Interactive,7.3,0.08,0.07,0.01,0.0,0.01
12741,ninja-gaiden-black,Action,M,XB,Tecmo,Team Ninja,9.5,0.09000000000000001,0.07,0.02,0.0,0.0
12752,driver-renegade,Racing,M,3DS,Ubisoft,Ubisoft,3.5,0.09,0.05,0.04,0.0,0.01
12755,green-lantern-rise-of-the-manhunters,Action,E10,Wii,Warner Bros. Interactive,Griptonite Games,5.5,0.08,0.05,0.03,0.0,0.01
12763,i-ninja,Platform,T,GC,Namco,Argonaut Games,7.2,0.09000000000000001,0.07,0.02,0.0,0.0
12768,age-of-empires-ii-the-age-of-kings,Strategy,T,PC,Microsoft,Ensemble Studios,9.3,0.09,0.01,0.08,0.0,0.01
12772,jimmie-johnsons-anything-with-an-engine,Racing,E10,X360,Konami,Isopod Labs,7.3,0.08,0.08,0.0,0.0,0.01
12775,echochrome,Puzzle,E,PSP,Sony Computer Entertainment,SCE Japan Studio,7.6,0.09,0.0,0.01,0.08,0.0
12777,halo-2,Shooter,M,PC,Microsoft Game Studios,Hired Gun,6.9,0.06999999999999999,0.01,0.06,0.0,0.01
12782,wild-arms-alter-code-f,Role-Playing,T,PS2,Agetec,Media.Vision,7.2,0.09,0.05,0.04,0.0,0.01
12783,bomberman-max-2-blue-advance,Puzzle,E,GBA,Majesco,Hudson Soft,7.3,0.09000000000000001,0.07,0.02,0.0,0.0
12799,hearts-of-iron-iii,Strategy,E10,PC,Paradox Interactive,Paradox Interactive,7.9,0.08,0.04,0.04,0.0,0.01
12803,gripshift,Racing,E,PSP,Sony Computer Entertainment,Sidhe Interactive,7.1,0.08,0.08,0.0,0.0,0.01
12822,skies-of-arcadia,Role-Playing,T,DC,Sega,Overworks,9.2,0.09,0.0,0.0,0.09,0.0
12833,puchi-puchi-virus,Puzzle,E,DS,NIS America,Keys Factory,7.4,0.08,0.08,0.0,0.0,0.01
12845,def-jam-fight-for-ny-the-takeover,Action,M,PSP,Electronic Arts,Aki Corp,8.0,0.08,0.08,0.0,0.0,0.01
12850,the-amazing-spider-man-2012,Action-Adventure,T,WiiU,Activision,Beenox,6.0,0.09,0.05,0.04,0.0,0.01
12851,last-rebellion,Role-Playing,T,PS3,NIS America,Hit Maker,4.8,0.07999999999999999,0.06,0.01,0.01,0.01
12858,obscure-the-aftermath,Adventure,M,PSP,Playlogic Game Factory,Hydravision Entertainment,6.5,0.08,0.05,0.03,0.0,0.01
12861,astro-boy-omega-factor,Action,E,GBA,Sega,Hitmaker,8.8,0.08,0.06,0.02,0.0,0.0
12866,brain-age-concentration-training,Education,E,3DS,Nintendo,Nintendo,7.5,0.08,0.08,0.0,0.0,0.01
12869,import-tuner-challenge-american-sales,Racing,E,X360,Ubisoft,Genki,6.4,0.08,0.07,0.01,0.0,0.01
12873,batman-beyond-return-of-the-joker,Action,E,N64,Ubisoft,Kemco,2.0,0.09000000000000001,0.07,0.02,0.0,0.0
12906,damnation,Shooter,M,PS3,Codemasters,Blue Omega Entertainment,3.6,0.08,0.07,0.01,0.0,0.01
12910,zoids-assault,Strategy,T,X360,Atlus,Atlus Co.,5.2,0.08,0.08,0.0,0.0,0.01
12911,mystic-heroes,Action,T,GC,KOEI,Koei,6.8,0.08,0.03,0.01,0.04,0.0
12925,ratchet-amp-clank-future-quest-for-booty,Platform,E10,PSN,Sony Computer Entertainment,Insomniac Games,7.7,0.06999999999999999,0.01,0.06,0.0,0.02
12931,mahjong-cub3d,Puzzle,E,3DS,Atlus,SunSoft,6.9,0.09000000000000001,0.07,0.0,0.02,0.01
12933,dark-angel-vampire-apocalypse,Role-Playing,T,PS2,Metro 3D,Metro3D,4.6,0.07,0.04,0.03,0.0,0.01
12943,supreme-commander,Strategy,E10,X360,Aspyr,Gas Powered Games,5.7,0.08,0.07,0.01,0.0,0.01
12948,knights-in-the-nightmare,Role-Playing,T,PSP,Atlus,Sting,8.0,0.08,0.06,0.0,0.02,0.01
12970,bittrip-complete,Misc,E,Wii,Aksys Games,Gaijin Games Inc.,8.1,0.08,0.06,0.02,0.0,0.01
12977,ikaruga,Shooter,E,GC,Atari,"Treasure Co., Ltd.",8.0,0.09000000000000001,0.07,0.02,0.0,0.0
12978,ys-i-amp-ii-chronicles,Role-Playing,T,PSP,Xseed Games,Nihon Falcom Corporation,6.4,0.08,0.05,0.0,0.03,0.01
12988,harvest-moon-boy-amp-girl,Simulation,E,PSP,Natsume,Marvelous Interactive,6.1,0.08,0.08,0.0,0.0,0.01
12989,attack-on-titan-2,Action,M,XOne,Koei Tecmo,Omega Force,7.0,0.08,0.08,0.0,0.0,0.01
12996,battle-fantasia,Fighting,T,X360,Aksys Games,Arc System Works,7.0,0.08,0.07,0.0,0.01,0.01
12998,spectral-force-3,Role-Playing,T,X360,Atlus,XPEC Entertainment,5.9,0.08,0.08,0.0,0.0,0.01
13002,digimon-world-4,Role-Playing,E,GC,Bandai,Bandai,5.2,0.09000000000000001,0.07,0.02,0.0,0.0
13007,rock-band-3,Misc,E10,DS,MTV Games,Harmonix Music Systems,8.5,0.08,0.07,0.01,0.0,0.01
13010,ty-the-tasmanian-tiger-3-night-of-the-quinkan,Action,E10,GC,Activision,Krome Studios,6.2,0.09000000000000001,0.07,0.02,0.0,0.0
13014,henry-hatsworth-in-the-puzzling-adventure,Puzzle,E,DS,Electronic Arts,EA Tiburon,9.1,0.08,0.08,0.0,0.0,0.01
13028,nba-2k18,Sports,E10,PS3,2K Sports,Visual Concepts,7.0,0.07999999999999999,0.06,0.01,0.01,0.01
13039,major-league-baseball-2k7,Sports,E,PSP,2K Sports,Visual Concepts,6.3,0.08,0.08,0.0,0.0,0.01
13041,lego-star-wars-ii-the-original-trilogy,Action,E,GBA,LucasArts,Amaze Entertainment,6.0,0.08,0.06,0.02,0.0,0.0
13047,data-east-arcade-classics,Misc,T,Wii,Majesco,G1M2,5.0,0.08,0.08,0.0,0.0,0.01
13048,lego-batman-the-videogame,Adventure,E10,PC,Warner Bros. Interactive,Traveller's Tales,7.4,0.07,0.04,0.03,0.0,0.01
13052,shellshock-2-blood-trails,Shooter,M,X360,Eidos Interactive,Rebellion Developments,3.2,0.08,0.05,0.03,0.0,0.01
13056,the-incredibles-rise-of-the-underminer,Action,E10,XB,THQ,Heavy Iron Studios,6.5,0.08,0.06,0.02,0.0,0.0
13057,theme-hospital,Strategy,E,PS,Electronic Arts,Krisalis Software,7.2,0.08,0.03,0.02,0.03,0.01
13059,captain-america-super-soldier,Action,T,3DS,Sega,Sega,5.0,0.08,0.05,0.03,0.0,0.01
13062,fear-files,Shooter,M,X360,Sierra Entertainment,TimeGate Studios/Day 1 Studios,6.9,0.08,0.07,0.01,0.0,0.01
13063,chuchu-rocket,Puzzle,E,GBA,Sega,Sonic Team,8.1,0.08,0.06,0.02,0.0,0.0
13067,codename-tenka,Shooter,M,PS,Sony Computer Entertainment,Psygnosis,7.0,0.08,0.05,0.03,0.0,0.01
13068,destroy-all-humans-path-of-the-furon,Action,T,PS3,Unknown,Sandblast Games,5.0,0.08,0.0,0.08,0.0,0.01
13069,cloudy-with-a-chance-of-meatballs,Adventure,E,X360,Ubisoft,Ubisoft Shanghai,6.7,0.07,0.07,0.0,0.0,0.01
13074,major-league-baseball-2k9,Sports,E,PSP,2K Sports,Visual Concepts,6.0,0.08,0.08,0.0,0.0,0.01
13076,killer7,Action,M,PS2,Capcom,Grasshopper Manufacture,6.5,0.07,0.04,0.03,0.0,0.01
13079,50-cent-bulletproof,Action,M,PSP,Vivendi Games,High Voltage Software,5.5,0.08,0.08,0.0,0.0,0.01
13088,metropolismania,Strategy,T,PS2,Natsume,Indi Software,6.8,0.07,0.04,0.03,0.0,0.01
13090,shin-megami-tensei-devil-summoner-raidou-kuzunoha-vs-the-soulless-army,Role-Playing,M,PS2,Atlus,Atlus Co.,7.4,0.09,0.0,0.0,0.09,0.0
13096,ephemeral-fantasia,Role-Playing,T,PS2,Konami,Konami,5.7,0.07,0.04,0.03,0.0,0.01
13104,fifa-18,Sports,E,PC,EA Sports,EA Vancouver,8.0,0.08,0.0,0.08,0.0,0.0
13111,nano-assault,Shooter,E10,3DS,Majesco,Shin'en Multimedia,6.0,0.08,0.08,0.0,0.0,0.01
13112,koudelka,Role-Playing,M,PS,SNK,Sacnoth,6.5,0.08,0.05,0.03,0.0,0.01
13113,exit,Puzzle,E,PSP,Ubisoft,Taito Corporation,7.9,0.07,0.07,0.0,0.0,0.01
13119,americas-army-true-soldiers,Shooter,T,X360,Ubisoft,Red Storm Entertainment,4.5,0.08,0.08,0.0,0.0,0.01
13131,frantix,Puzzle,E,PSP,Sony Online Entertainment,Killer Game,5.4,0.08,0.08,0.0,0.0,0.01
13136,knights-in-the-nightmare,Role-Playing,T,DS,Atlus,Sting,7.5,0.08,0.06,0.0,0.02,0.0
13145,knights-contract,Action,M,PS3,Namco Bandai,Game Republic,5.8,0.07,0.04,0.03,0.0,0.01
13150,hammerin-hero,Action,E10,PSP,Atlus,Irem Software Engineering,7.0,0.07,0.07,0.0,0.0,0.01
13159,cloudy-with-a-chance-of-meatballs,Adventure,E,PSP,Ubisoft,Ubisoft Shanghai,6.0,0.07,0.07,0.0,0.0,0.01
13165,bomberman-jetters,Puzzle,E,GC,Majesco,Hudson Soft,7.2,0.08,0.06,0.02,0.0,0.0
13166,gray-matter,Adventure,T,PC,Viva Media,Wizarbox Studios,7.3,0.07,0.02,0.05,0.0,0.01
13171,air-conflicts-secret-wars,Simulation,T,X360,Kalypso,Games Farm,6.0,0.08,0.06,0.02,0.0,0.01
13181,armorines-project-swarm,Shooter,T,PS,Acclaim Entertainment,Probe Entertainment,3.2,0.08,0.05,0.03,0.0,0.01
13182,gundam-seed-battle-assault,Fighting,T,GBA,Bandai,Bandai,6.5,0.08,0.06,0.02,0.0,0.0
13193,shining-force-resurrection-of-the-dark-dragon,Role-Playing,T,GBA,Atlus,Amusement Vision,7.8,0.08,0.06,0.02,0.0,0.0
13200,blazing-angels-squadrons-of-wwii,Simulation,T,XB,Ubisoft,Ubisoft Romania,7.0,0.08,0.06,0.02,0.0,0.0
13201,gradius-galaxies,Shooter,E,GBA,Konami,Mobile 21,7.8,0.08,0.06,0.02,0.0,0.0
13210,nhl-2k7,Sports,E10,X360,2K Sports,2K Sports,8.0,0.07,0.07,0.0,0.0,0.01
13223,shin-megami-tensei-digital-devil-saga-2,Role-Playing,M,PS2,Atlus,Atlus Co.,8.1,0.07,0.04,0.03,0.0,0.01
13247,fifa-soccer-2005,Sports,E,GBA,EA Sports,EA Canada,8.1,0.08,0.06,0.02,0.0,0.0
13251,supremacy-mma,Fighting,M,X360,505 Games,Kung Fu Factory,5.0,0.07,0.05,0.02,0.0,0.01
13267,nba-10-the-inside,Sports,E,PSP,Sony Computer Entertainment,SCEA San Diego Studios,6.5,0.07,0.07,0.0,0.0,0.01
13271,fatal-frame-iii-the-tormented,Action,M,PS2,Tecmo,Tecmo,7.7,0.07,0.04,0.03,0.0,0.01
13283,tom-clancys-splinter-cell-pandora-tomorrow,Action,T,GC,Ubisoft,Ubisoft,6.7,0.08,0.06,0.02,0.0,0.0
13302,samurai-shodown-sen,Fighting,M,X360,Xseed Games,K2 LLC,4.8,0.08,0.07,0.01,0.0,0.01
13321,goldeneye-007,Shooter,T,DS,Activision,n-Space,5.5,0.08,0.08,0.0,0.0,0.0
13332,ice-age-2-the-meltdown,Platform,E10,Wii,Vivendi Games,Eurocom Entertainment Software,6.5,0.06999999999999999,0.06,0.01,0.0,0.01
13336,iggys-reckin-balls,Racing,E,N64,Acclaim Entertainment,Iguana Entertainment,6.8,0.08,0.06,0.02,0.0,0.0
